"","casenum","statenum","vehnum","persontotal","agemin","agemax","numfatal","day","month","year","modelyear","make","cellphoneuse"
"31395",848,26,2,2,17,59,0,25,11,2017,2013,7,0
"31396",848,26,3,3,2,24,0,25,11,2017,2013,12,0
"31397",852,26,1,2,30,31,2,17,3,2017,2012,6,0
"31398",856,26,1,1,48,48,1,19,11,2017,2016,37,0
"31399",856,26,2,1,34,34,0,19,11,2017,2017,19,0
"31400",860,26,1,1,29,29,0,1,12,2017,2014,20,0
"31401",860,26,2,2,51,56,1,1,12,2017,2008,22,0
"31402",863,26,2,2,1,35,1,1,12,2017,2011,63,0
"31403",865,26,1,2,67,91,1,28,11,2017,2016,49,0
"31404",867,26,2,4,21,64,2,4,12,2017,2009,7,0
"31405",870,26,1,6,0,29,0,6,12,2017,2009,20,0
"31406",875,26,1,1,27,27,0,12,12,2017,2008,63,0
"31407",875,26,2,2,47,68,1,12,12,2017,2012,37,0
"31408",876,26,1,2,67,82,0,14,12,2017,2008,12,0
"31409",888,26,1,3,6,68,1,1,12,2017,2009,7,0
"31410",902,26,2,2,61,72,0,24,12,2017,2013,37,0
"31411",907,26,1,2,84,85,1,25,12,2017,2011,18,0
"31412",919,26,1,2,82,87,1,1,12,2017,2018,20,0
"31413",920,26,1,3,51,62,1,21,12,2017,2012,7,0
"31414",924,26,1,2,21,22,1,22,12,2017,2010,7,0
"31415",927,26,2,4,12,46,0,30,12,2017,2014,6,0
"31416",928,26,1,2,84,85,0,20,12,2017,2018,20,0
"31417",937,26,1,2,29,30,0,26,12,2017,2016,2,0
"31418",943,26,3,3,33,38,0,31,12,2017,2016,55,0
"31419",945,26,1,2,7,37,0,24,9,2017,2015,63,0
"31420",948,26,1,1,45,45,1,10,11,2017,2013,12,0
"31421",948,26,2,1,26,26,0,10,11,2017,2014,12,0
"31422",948,26,3,1,42,42,0,10,11,2017,2014,6,0
"31423",6,27,1,3,1,42,0,9,1,2017,2015,12,0
"31424",6,27,2,1,45,45,1,9,1,2017,2014,35,0
"31425",38,27,1,1,33,33,1,22,2,2017,2008,41,0
"31426",38,27,3,1,47,47,0,22,2,2017,2011,49,0
"31427",42,27,1,1,28,28,0,24,2,2017,2014,35,0
"31428",42,27,2,1,55,55,1,24,2,2017,2016,63,0
"31429",49,27,2,2,19,21,1,7,3,2017,2011,12,0
"31430",50,27,1,1,47,47,0,11,3,2017,2014,20,0
"31431",50,27,2,1,62,62,1,11,3,2017,2017,12,0
"31432",62,27,1,4,13,46,0,31,3,2017,2015,23,0
"31433",68,27,1,2,87,87,1,4,4,2017,2011,18,0
"31434",86,27,1,2,47,52,1,29,4,2017,2009,20,0
"31435",94,27,2,2,3,30,0,11,5,2017,2015,2,0
"31436",97,27,1,3,1,23,1,13,5,2017,2016,7,0
"31437",103,27,2,5,4,39,1,13,5,2017,2015,55,0
"31438",106,27,1,1,38,38,0,27,4,2017,2014,49,0
"31439",106,27,2,1,87,87,1,27,4,2017,2013,20,0
"31440",121,27,1,3,27,75,1,2,6,2017,2015,20,0
"31441",122,27,1,1,77,77,1,2,6,2017,2009,55,0
"31442",122,27,3,3,5,38,0,2,6,2017,2016,49,0
"31443",124,27,1,2,37,40,0,2,6,2017,2015,6,0
"31444",141,27,1,2,79,81,1,21,6,2017,2016,49,0
"31445",141,27,2,1,58,58,0,21,6,2017,2014,49,0
"31446",146,27,1,2,67,72,1,24,6,2017,2011,55,0
"31447",146,27,3,2,49,75,0,24,6,2017,2014,20,0
"31448",156,27,2,2,50,51,0,30,6,2017,2008,12,0
"31449",162,27,1,2,32,45,0,8,7,2017,2016,12,0
"31450",164,27,1,3,19,22,0,9,7,2017,2008,22,0
"31451",184,27,2,3,49,74,0,23,7,2017,2012,20,0
"31452",186,27,1,2,31,37,1,26,7,2017,2014,19,1
"31453",188,27,2,1,57,57,0,3,8,2017,2008,20,0
"31454",188,27,4,1,42,42,0,3,8,2017,2010,2,0
"31455",200,27,1,2,29,30,1,6,8,2017,2008,30,0
"31456",200,27,2,1,29,29,0,6,8,2017,2017,13,0
"31457",201,27,2,2,70,72,0,9,8,2017,2017,55,0
"31458",215,27,2,2,9,43,0,29,8,2017,2011,6,0
"31459",221,27,1,2,66,70,0,4,9,2017,2016,20,0
"31460",221,27,4,1,80,80,0,4,9,2017,2010,12,0
"31461",225,27,1,2,26,34,1,24,8,2017,2014,12,0
"31462",231,27,2,2,21,21,0,6,9,2017,2015,49,0
"31463",231,27,5,1,22,22,0,6,9,2017,2013,12,0
"31464",231,27,6,1,22,22,1,6,9,2017,2014,20,0
"31465",233,27,1,2,70,73,0,6,9,2017,2014,20,0
"31466",238,27,1,5,16,20,1,14,9,2017,2014,2,0
"31467",245,27,1,1,73,73,0,20,9,2017,2013,12,0
"31468",245,27,2,3,81,94,2,20,9,2017,2008,20,0
"31469",245,27,4,1,32,32,0,20,9,2017,2008,23,0
"31470",252,27,1,2,13,45,0,20,9,2017,2017,55,0
"31471",252,27,2,4,16,32,1,20,9,2017,2017,49,0
"31472",254,27,1,1,26,26,0,26,9,2017,2011,34,0
"31473",254,27,2,2,18,19,2,26,9,2017,2009,49,0
"31474",259,27,2,3,61,88,1,2,10,2017,2012,20,0
"31475",259,27,3,1,37,37,0,2,10,2017,2011,6,0
"31476",259,27,4,4,56,66,0,2,10,2017,2014,7,0
"31477",263,27,2,2,29,66,0,21,6,2017,2008,37,0
"31478",265,27,1,2,25,29,1,16,7,2017,2012,20,0
"31479",266,27,1,2,24,27,1,9,10,2017,2014,12,0
"31480",272,27,1,3,12,19,1,18,10,2017,2013,35,0
"31481",273,27,1,2,15,16,0,26,9,2017,2012,7,0
"31482",273,27,2,1,75,75,1,26,9,2017,2010,7,0
"31483",275,27,1,2,13,37,0,17,10,2017,2008,20,0
"31484",275,27,2,2,67,68,1,17,10,2017,2009,35,0
"31485",278,27,1,3,42,50,0,15,10,2017,2017,55,0
"31486",278,27,2,1,68,68,1,15,10,2017,2010,12,0
"31487",280,27,1,2,79,91,0,22,10,2017,2009,49,0
"31488",289,27,1,2,16,48,0,29,10,2017,2011,49,0
"31489",300,27,1,2,62,84,2,5,11,2017,2011,49,0
"31490",309,27,2,2,64,64,0,22,11,2017,2017,12,0
"31491",317,27,2,2,81,87,1,4,12,2017,2017,12,0
"31492",319,27,2,4,1,34,2,9,12,2017,2009,52,0
"31493",320,27,1,1,75,75,1,10,12,2017,2009,18,0
"31494",320,27,2,2,7,44,0,10,12,2017,2013,63,0
"31495",329,27,1,2,40,42,1,19,12,2017,2012,20,0
"31496",339,27,1,3,27,37,1,26,12,2017,2016,35,0
"31497",343,27,1,2,82,90,1,26,9,2017,2011,63,0
"31498",2,28,1,3,72,75,2,1,1,2017,2011,35,0
"31499",3,28,1,3,25,31,1,1,1,2017,2008,37,0
"31500",4,28,4,1,48,48,1,2,1,2017,2008,35,0
"31501",6,28,1,2,17,18,1,2,1,2017,2009,63,0
"31502",11,28,1,2,21,22,0,7,1,2017,2014,20,0
"31503",12,28,2,3,10,59,1,8,1,2017,2008,20,0
"31504",18,28,1,2,20,20,1,13,1,2017,2008,35,0
"31505",37,28,2,2,23,25,1,25,1,2017,2011,35,0
"31506",38,28,2,2,18,40,1,27,1,2017,2012,35,0
"31507",41,28,1,2,36,41,0,27,1,2017,2013,7,0
"31508",71,28,1,2,51,54,1,21,2,2017,2014,12,0
"31509",73,28,2,3,35,49,1,23,2,2017,2013,20,0
"31510",76,28,2,2,18,20,1,25,2,2017,2013,20,0
"31511",85,28,1,3,64,73,2,3,3,2017,2015,20,0
"31512",93,28,5,1,74,74,0,8,3,2017,2016,7,0
"31513",93,28,7,1,40,40,0,8,3,2017,2013,20,0
"31514",110,28,1,2,72,73,0,19,3,2017,2016,55,0
"31515",110,28,3,2,71,72,2,19,3,2017,2016,35,0
"31516",143,28,2,2,19,19,1,9,4,2017,2011,18,0
"31517",148,28,1,2,46,48,1,10,4,2017,2015,37,0
"31518",154,28,1,1,51,51,1,14,4,2017,2011,12,0
"31519",154,28,2,1,21,21,0,14,4,2017,2009,20,0
"31520",162,28,1,2,10,35,1,16,4,2017,2013,20,0
"31521",193,28,1,1,30,30,0,12,5,2017,2009,20,0
"31522",193,28,2,1,75,75,1,12,5,2017,2013,37,0
"31523",195,28,1,3,17,21,3,14,5,2017,2013,35,0
"31524",196,28,1,3,4,36,0,14,5,2017,2013,23,0
"31525",199,28,2,2,26,28,0,19,5,2017,2015,7,0
"31526",207,28,1,1,30,30,1,21,4,2017,2016,49,0
"31527",207,28,2,1,37,37,0,21,4,2017,2008,12,0
"31528",212,28,1,1,44,44,1,28,5,2017,2012,37,0
"31529",212,28,2,1,27,27,0,28,5,2017,2015,35,0
"31530",219,28,1,2,19,21,2,17,5,2017,2010,37,0
"31531",228,28,2,2,38,82,1,28,5,2017,2012,12,0
"31532",232,28,2,2,17,17,1,2,6,2017,2012,20,0
"31533",237,28,1,1,32,32,0,6,6,2017,2017,55,0
"31534",237,28,2,3,64,71,1,6,6,2017,2016,20,0
"31535",245,28,2,2,65,66,0,9,6,2017,2014,49,0
"31536",258,28,1,1,20,20,0,17,6,2017,2014,2,0
"31537",258,28,2,2,34,58,1,17,6,2017,2016,12,0
"31538",259,28,2,2,65,73,1,18,6,2017,2017,19,0
"31539",259,28,5,2,48,63,0,18,6,2017,2015,12,0
"31540",259,28,6,1,56,56,0,18,6,2017,2013,20,0
"31541",267,28,1,3,1,31,0,25,6,2017,2011,20,0
"31542",283,28,1,4,5,31,1,24,6,2017,2008,20,0
"31543",290,28,1,3,25,28,1,13,7,2017,2014,49,0
"31544",323,28,2,1,61,61,1,17,7,2017,2014,37,0
"31545",323,28,3,2,20,21,0,17,7,2017,2009,37,0
"31546",325,28,1,7,15,57,3,19,7,2017,2008,20,0
"31547",325,28,2,3,45,77,0,19,7,2017,2016,37,0
"31548",331,28,2,1,56,56,1,25,7,2017,2008,59,0
"31549",331,28,3,1,34,34,0,25,7,2017,2013,35,0
"31550",331,28,4,1,45,45,0,25,7,2017,2013,6,0
"31551",331,28,5,1,39,39,0,25,7,2017,2015,12,0
"31552",340,28,2,2,4,35,0,1,8,2017,2010,7,0
"31553",345,28,1,1,41,41,1,7,8,2017,2014,49,0
"31554",345,28,2,2,18,20,2,7,8,2017,2015,20,0
"31555",358,28,1,2,14,42,0,15,8,2017,2012,49,0
"31556",375,28,1,2,26,35,1,25,8,2017,2010,20,0
"31557",379,28,1,2,16,16,1,27,8,2017,2008,37,0
"31558",381,28,2,3,0,32,0,29,8,2017,2013,20,0
"31559",382,28,1,2,88,90,1,31,8,2017,2013,49,0
"31560",393,28,2,2,3,24,0,2,9,2017,2008,12,0
"31561",407,28,4,2,40,45,0,11,9,2017,2015,49,0
"31562",407,28,5,1,55,55,0,11,9,2017,2008,14,0
"31563",407,28,6,2,11,41,0,11,9,2017,2011,12,0
"31564",407,28,7,1,62,62,0,11,9,2017,2015,63,0
"31565",412,28,2,3,9,36,1,14,9,2017,2011,12,0
"31566",412,28,3,1,26,26,0,14,9,2017,2015,35,0
"31567",415,28,1,4,10,46,1,15,9,2017,2014,12,0
"31568",416,28,1,2,32,33,1,16,9,2017,2010,2,0
"31569",435,28,2,2,25,43,0,25,9,2017,2016,67,0
"31570",440,28,1,3,15,20,0,27,9,2017,2011,49,0
"31571",443,28,2,5,2,35,0,29,9,2017,2008,35,0
"31572",464,28,1,2,65,85,1,11,10,2017,2010,12,0
"31573",466,28,1,2,16,18,1,12,10,2017,2017,35,0
"31574",468,28,1,4,27,47,2,12,10,2017,2008,35,0
"31575",475,28,2,3,11,37,0,14,10,2017,2015,49,0
"31576",478,28,2,2,40,43,0,15,10,2017,2016,2,0
"31577",482,28,1,2,17,19,1,18,10,2017,2009,20,0
"31578",491,28,4,2,70,73,0,21,10,2017,2016,35,0
"31579",492,28,1,2,15,63,0,21,10,2017,2010,35,0
"31580",497,28,2,2,5,47,1,22,10,2017,2009,22,0
"31581",513,28,1,4,16,17,1,4,11,2017,2014,7,0
"31582",513,28,2,1,17,17,0,4,11,2017,2008,2,0
"31583",525,28,1,2,19,22,1,8,11,2017,2008,12,0
"31584",541,28,1,2,35,37,1,18,11,2017,2012,12,0
"31585",553,28,2,4,6,38,0,24,11,2017,2014,12,0
"31586",553,28,4,2,16,45,0,24,11,2017,2011,2,0
"31587",562,28,2,3,12,18,1,3,10,2017,2009,35,0
"31588",571,28,1,2,71,75,1,4,12,2017,2014,35,0
"31589",574,28,1,1,49,49,0,5,12,2017,2016,12,0
"31590",574,28,2,1,22,22,1,5,12,2017,2016,41,0
"31591",575,28,1,1,55,55,0,6,12,2017,2016,55,0
"31592",575,28,3,1,65,65,1,6,12,2017,2008,20,0
"31593",586,28,1,2,21,22,2,13,12,2017,2008,35,0
"31594",586,28,2,2,30,32,0,13,12,2017,2016,12,0
"31595",588,28,1,2,23,23,1,15,12,2017,2015,20,0
"31596",589,28,1,2,28,37,1,15,12,2017,2013,12,0
"31597",596,28,1,1,17,17,1,18,12,2017,2009,35,0
"31598",596,28,2,2,12,40,0,18,12,2017,2016,20,0
"31599",596,28,3,1,44,44,0,18,12,2017,2013,35,0
"31600",596,28,4,1,18,18,0,18,12,2017,2013,35,0
"31601",620,28,2,3,30,37,3,29,12,2017,2013,20,0
"31602",6,29,1,2,42,45,0,6,1,2017,2008,19,0
"31603",24,29,1,3,15,37,1,14,1,2017,2012,55,0
"31604",36,29,1,2,4,35,1,15,1,2017,2011,7,0
"31605",37,29,2,1,23,23,0,18,1,2017,2013,35,0
"31606",37,29,3,1,26,26,0,18,1,2017,2009,65,0
"31607",39,29,1,2,20,22,2,11,2,2017,2012,55,0
"31608",43,29,1,14,21,45,1,14,1,2017,2008,12,0
"31609",47,29,2,1,40,40,0,28,1,2017,2013,23,0
"31610",47,29,3,2,19,22,0,28,1,2017,2010,30,0
"31611",58,29,1,3,18,18,2,21,1,2017,2013,55,0
"31612",68,29,1,2,84,86,1,4,2,2017,2016,12,0
"31613",78,29,2,2,66,71,1,12,2,2017,2014,12,0
"31614",87,29,1,2,90,91,1,9,2,2017,2014,12,0
"31615",92,29,1,2,21,22,0,5,2,2017,2016,49,0
"31616",93,29,1,3,0,24,1,1,3,2017,2008,2,0
"31617",93,29,2,1,27,27,0,1,3,2017,2012,12,0
"31618",94,29,1,2,19,22,1,20,1,2017,2016,63,0
"31619",94,29,2,1,44,44,0,20,1,2017,2014,2,0
"31620",101,29,1,1,67,67,0,1,1,2017,2009,7,0
"31621",101,29,2,1,48,48,1,1,1,2017,2017,35,0
"31622",115,29,1,2,35,35,1,4,3,2017,2014,20,0
"31623",123,29,1,1,33,33,0,18,2,2017,2014,35,0
"31624",123,29,2,1,24,24,1,18,2,2017,2010,12,0
"31625",124,29,2,4,18,24,0,19,2,2017,2011,55,0
"31626",125,29,1,2,32,53,0,7,3,2017,2016,49,0
"31627",127,29,1,1,45,45,0,14,3,2017,2011,7,0
"31628",127,29,2,2,36,65,1,14,3,2017,2013,35,0
"31629",138,29,2,3,15,81,1,25,3,2017,2015,35,0
"31630",149,29,2,2,26,27,0,18,2,2017,2011,37,0
"31631",153,29,2,1,45,45,0,28,2,2017,2011,18,0
"31632",153,29,3,1,30,30,0,28,2,2017,2009,12,0
"31633",177,29,2,2,58,59,1,3,4,2017,2015,36,0
"31634",183,29,1,1,35,35,0,22,3,2017,2014,49,0
"31635",183,29,2,1,28,28,0,22,3,2017,2012,7,0
"31636",183,29,4,1,50,50,1,22,3,2017,2015,6,0
"31637",209,29,2,2,25,47,0,9,4,2017,2008,20,0
"31638",224,29,2,3,0,27,1,17,4,2017,2013,12,0
"31639",225,29,2,2,3,37,1,19,4,2017,2014,12,0
"31640",225,29,4,2,26,26,0,19,4,2017,2014,20,0
"31641",237,29,2,3,45,46,0,22,4,2017,2017,35,0
"31642",239,29,1,3,15,16,0,25,4,2017,2010,49,0
"31643",245,29,2,2,30,56,1,27,4,2017,2016,55,0
"31644",253,29,2,4,23,35,0,7,5,2017,2009,37,0
"31645",273,29,2,1,34,34,0,21,4,2017,2015,2,0
"31646",273,29,3,1,28,28,0,21,4,2017,2013,20,0
"31647",273,29,4,2,34,45,0,21,4,2017,2015,49,0
"31648",273,29,5,1,46,46,0,21,4,2017,2008,7,0
"31649",280,29,1,1,67,67,0,21,5,2017,2012,12,0
"31650",280,29,2,2,15,44,1,21,5,2017,2012,67,0
"31651",282,29,1,3,5,34,1,22,5,2017,2010,23,0
"31652",285,29,2,2,77,80,1,27,2,2017,2014,12,0
"31653",286,29,1,2,39,46,0,4,3,2017,2014,23,0
"31654",289,29,2,2,6,37,0,29,4,2017,2015,7,0
"31655",294,29,1,4,22,56,1,21,5,2017,2012,7,0
"31656",306,29,3,2,35,37,0,4,6,2017,2008,20,0
"31657",317,29,1,2,73,87,0,4,6,2017,2009,37,0
"31658",318,29,1,3,25,26,1,5,6,2017,2008,23,0
"31659",321,29,1,2,7,47,0,9,6,2017,2013,7,0
"31660",322,29,1,2,2,23,0,9,6,2017,2011,20,0
"31661",337,29,1,4,14,43,0,12,6,2017,2009,12,0
"31662",360,29,1,2,24,28,1,19,2,2017,2013,55,0
"31663",366,29,1,2,22,28,2,29,6,2017,2012,34,0
"31664",390,29,1,3,11,49,0,3,7,2017,2016,42,0
"31665",405,29,1,2,19,25,1,17,6,2017,2016,37,0
"31666",409,29,2,2,32,67,2,4,7,2017,2015,55,0
"31667",422,29,1,3,1,20,1,23,6,2017,2015,41,0
"31668",423,29,1,5,15,87,0,23,6,2017,2015,20,0
"31669",423,29,2,3,45,57,1,23,6,2017,2016,12,0
"31670",425,29,2,4,10,72,1,4,7,2017,2015,20,0
"31671",440,29,2,2,27,29,0,23,7,2017,2008,7,0
"31672",445,29,2,4,7,32,0,23,7,2017,2012,20,0
"31673",445,29,3,2,66,68,0,23,7,2017,2014,49,0
"31674",445,29,7,2,25,28,0,23,7,2017,2014,20,0
"31675",456,29,1,2,69,73,1,4,8,2017,2008,19,0
"31676",466,29,1,1,22,22,0,14,8,2017,2008,12,0
"31677",466,29,2,1,70,70,1,14,8,2017,2009,49,0
"31678",469,29,1,1,45,45,1,4,8,2017,2013,63,0
"31679",469,29,2,2,75,75,0,4,8,2017,2016,55,0
"31680",471,29,1,2,14,59,1,10,8,2017,2015,20,0
"31681",473,29,1,3,1,30,0,12,8,2017,2011,63,0
"31682",473,29,3,7,6,44,0,12,8,2017,2008,12,0
"31683",476,29,4,3,15,20,0,26,7,2017,2008,22,0
"31684",476,29,6,1,38,38,0,26,7,2017,2013,37,0
"31685",476,29,7,1,26,26,0,26,7,2017,2016,7,0
"31686",476,29,9,1,32,32,0,26,7,2017,2008,14,0
"31687",477,29,1,2,0,30,0,4,7,2017,2016,63,0
"31688",483,29,1,5,22,40,0,11,8,2017,2016,20,0
"31689",486,29,1,4,17,32,1,19,8,2017,2012,20,0
"31690",487,29,1,1,19,19,0,27,7,2017,2009,20,0
"31691",487,29,2,2,59,86,1,27,7,2017,2008,63,0
"31692",497,29,2,10,19,27,0,7,4,2017,2008,20,0
"31693",511,29,1,2,3,25,1,31,8,2017,2010,12,0
"31694",517,29,2,5,2,39,0,26,8,2017,2009,7,0
"31695",519,29,1,2,20,20,1,21,8,2017,2017,35,0
"31696",521,29,2,5,12,18,1,19,6,2017,2008,12,0
"31697",527,29,1,4,2,50,1,26,8,2017,2015,35,0
"31698",532,29,2,4,9,45,1,2,9,2017,2015,2,0
"31699",534,29,1,2,28,31,0,2,9,2017,2013,23,0
"31700",535,29,2,2,67,71,1,31,8,2017,2009,7,0
"31701",536,29,2,2,84,84,1,31,8,2017,2016,20,0
"31702",539,29,1,1,67,67,1,28,8,2017,2015,12,0
"31703",539,29,2,1,35,35,0,28,8,2017,2017,55,0
"31704",550,29,1,2,39,47,1,15,8,2017,2016,7,0
"31705",551,29,2,3,4,36,0,6,9,2017,2011,12,0
"31706",562,29,1,2,31,37,0,9,8,2017,2010,37,0
"31707",562,29,3,2,41,48,0,9,8,2017,2017,49,0
"31708",565,29,1,2,57,80,1,24,8,2017,2012,7,0
"31709",584,29,1,2,13,70,1,30,9,2017,2012,49,0
"31710",589,29,1,2,8,29,0,17,9,2017,2017,35,0
"31711",591,29,1,2,23,23,0,22,9,2017,2012,35,0
"31712",591,29,2,3,35,35,0,22,9,2017,2015,37,0
"31713",597,29,1,2,28,55,1,1,9,2017,2009,20,0
"31714",598,29,1,3,25,44,0,31,8,2017,2017,7,0
"31715",598,29,2,1,56,56,1,31,8,2017,2009,52,0
"31716",598,29,3,1,58,58,0,31,8,2017,2012,20,0
"31717",602,29,1,1,75,75,0,17,9,2017,2013,55,0
"31718",602,29,2,2,17,19,1,17,9,2017,2010,20,0
"31719",603,29,3,2,3,35,1,17,9,2017,2011,55,0
"31720",604,29,2,4,24,54,1,22,9,2017,2015,20,0
"31721",604,29,3,2,25,25,0,22,9,2017,2012,37,0
"31722",617,29,1,1,46,46,0,4,10,2017,2016,20,0
"31723",617,29,2,1,81,81,1,4,10,2017,2011,13,0
"31724",624,29,1,4,0,22,1,28,9,2017,2009,12,0
"31725",626,29,1,2,28,34,1,6,10,2017,2017,55,0
"31726",645,29,1,2,77,89,1,16,9,2017,2015,12,0
"31727",653,29,2,12,3,57,1,9,9,2017,2008,20,0
"31728",657,29,2,2,75,86,1,20,10,2017,2013,59,0
"31729",670,29,2,2,24,26,0,12,3,2017,2012,20,0
"31730",672,29,2,2,67,69,0,27,10,2017,2009,24,0
"31731",672,29,3,1,62,62,0,27,10,2017,2013,7,0
"31732",674,29,1,2,76,84,2,23,10,2017,2011,12,0
"31733",676,29,1,4,14,16,3,14,10,2017,2010,20,0
"31734",679,29,1,1,22,22,0,26,9,2017,2010,37,0
"31735",679,29,3,1,30,30,1,26,9,2017,2017,63,0
"31736",679,29,4,1,41,41,0,26,9,2017,2012,37,0
"31737",694,29,2,2,22,33,0,8,10,2017,2011,12,0
"31738",696,29,2,2,23,53,1,21,10,2017,2015,63,0
"31739",706,29,2,2,54,54,1,15,10,2017,2012,20,0
"31740",717,29,1,2,76,94,1,5,11,2017,2008,49,0
"31741",720,29,1,4,24,30,1,3,11,2017,2010,7,0
"31742",733,29,1,2,20,23,0,9,11,2017,2011,20,0
"31743",738,29,1,1,27,27,1,29,10,2017,2014,23,0
"31744",738,29,2,3,21,26,1,29,10,2017,2017,20,0
"31745",739,29,1,4,14,29,0,1,11,2017,2017,30,0
"31746",739,29,2,3,6,36,2,1,11,2017,2017,20,0
"31747",740,29,1,2,31,33,1,8,11,2017,2013,23,0
"31748",742,29,1,3,16,29,1,17,11,2017,2008,20,0
"31749",742,29,2,1,28,28,0,17,11,2017,2014,63,0
"31750",745,29,1,2,77,87,1,14,8,2017,2009,12,0
"31751",747,29,1,2,76,86,1,28,10,2017,2016,20,0
"31752",747,29,2,2,39,47,0,28,10,2017,2011,20,0
"31753",750,29,1,2,78,81,1,14,11,2017,2013,12,0
"31754",752,29,1,4,19,21,1,13,11,2017,2008,20,0
"31755",762,29,1,2,3,24,0,29,11,2017,2013,20,0
"31756",773,29,1,1,83,83,1,3,11,2017,2013,12,0
"31757",773,29,3,2,34,41,0,3,11,2017,2015,12,0
"31758",782,29,1,3,16,22,2,23,11,2017,2012,20,0
"31759",786,29,1,1,33,33,1,24,11,2017,2013,20,0
"31760",786,29,3,1,35,35,0,24,11,2017,2008,12,0
"31761",804,29,1,1,29,29,0,11,11,2017,2017,20,0
"31762",804,29,2,2,29,31,2,11,11,2017,2014,2,0
"31763",807,29,1,2,24,24,0,25,11,2017,2009,52,0
"31764",822,29,1,2,27,33,1,5,12,2017,2010,7,0
"31765",824,29,3,3,18,47,0,9,12,2017,2015,49,0
"31766",832,29,1,4,2,32,3,26,12,2017,2010,20,0
"31767",843,29,1,1,42,42,0,16,12,2017,2008,12,0
"31768",843,29,2,1,26,26,1,16,12,2017,2014,20,0
"31769",853,29,1,3,18,23,1,17,12,2017,2008,37,0
"31770",857,29,1,1,37,37,0,28,12,2017,2010,7,0
"31771",857,29,2,3,13,56,0,28,12,2017,2013,2,0
"31772",857,29,3,1,26,26,1,28,12,2017,2016,20,0
"31773",858,29,1,2,73,74,0,30,11,2017,2015,23,0
"31774",860,29,4,1,21,21,0,12,12,2017,2015,12,0
"31775",860,29,6,1,35,35,0,12,12,2017,2016,20,0
"31776",861,29,1,2,37,42,1,26,12,2017,2016,20,0
"31777",862,29,1,3,19,21,1,27,12,2017,2011,48,0
"31778",862,29,2,1,42,42,0,27,12,2017,2009,37,0
"31779",865,29,2,6,8,37,0,29,12,2017,2013,7,0
"31780",868,29,2,2,58,88,1,30,12,2017,2012,37,0
"31781",873,29,1,1,28,28,1,18,12,2017,2012,35,0
"31782",873,29,4,1,34,34,0,18,12,2017,2014,20,0
"31783",878,29,2,3,4,35,0,5,12,2017,2009,20,0
"31784",4,30,1,3,53,65,1,10,1,2017,2012,12,0
"31785",16,30,1,2,56,58,1,27,2,2017,2015,37,0
"31786",17,30,1,1,61,61,1,28,2,2017,2016,35,0
"31787",17,30,2,2,43,74,1,28,2,2017,2015,2,0
"31788",22,30,2,3,7,45,1,14,3,2017,2008,63,0
"31789",23,30,1,2,39,43,1,30,3,2017,2008,2,0
"31790",26,30,1,2,6,28,1,18,3,2017,2008,20,0
"31791",40,30,1,2,1,34,1,11,5,2017,2008,6,0
"31792",43,30,2,2,50,50,1,18,4,2017,2009,49,0
"31793",45,30,2,2,55,81,0,18,5,2017,2015,49,0
"31794",61,30,1,2,22,23,2,13,6,2017,2009,20,0
"31795",63,30,2,1,47,47,1,16,6,2017,2012,30,0
"31796",63,30,3,2,55,56,0,16,6,2017,2014,20,0
"31797",72,30,2,2,25,29,0,1,7,2017,2011,48,0
"31798",83,30,2,2,67,69,0,13,7,2017,2016,12,0
"31799",99,30,1,3,8,47,1,3,8,2017,2015,49,0
"31800",114,30,1,2,78,81,1,26,8,2017,2011,20,0
"31801",119,30,1,1,32,32,1,10,9,2017,2016,12,0
"31802",119,30,2,1,40,40,1,10,9,2017,2017,49,0
"31803",121,30,1,2,73,73,1,11,9,2017,2014,48,0
"31804",124,30,2,2,17,41,0,15,9,2017,2008,12,0
"31805",162,30,2,6,2,41,0,13,12,2017,2014,20,0
"31806",163,30,1,2,18,20,0,13,12,2017,2016,55,0
"31807",164,30,2,2,31,32,1,15,12,2017,2009,41,0
"31808",167,30,2,2,62,85,0,26,12,2017,2012,49,0
"31809",13,31,1,2,34,40,1,19,1,2017,2012,35,0
"31810",38,31,1,3,31,36,2,14,3,2017,2013,55,0
"31811",104,31,1,2,70,73,1,14,7,2017,2014,6,0
"31812",127,31,1,2,16,16,1,20,8,2017,2010,37,0
"31813",132,31,1,1,20,20,1,21,8,2017,2009,20,0
"31814",132,31,2,2,63,64,1,21,8,2017,2015,37,0
"31815",153,31,2,1,62,62,0,19,8,2017,2014,19,0
"31816",153,31,3,3,25,46,0,19,8,2017,2016,2,0
"31817",154,31,2,4,19,19,1,21,8,2017,2013,49,0
"31818",154,31,3,2,54,76,0,21,8,2017,2008,6,0
"31819",155,31,2,1,17,17,0,30,8,2017,2011,52,0
"31820",155,31,4,2,49,64,0,30,8,2017,2012,7,0
"31821",161,31,1,1,22,22,0,4,10,2017,2016,12,0
"31822",161,31,2,2,15,48,1,4,10,2017,2015,12,0
"31823",186,31,1,1,88,88,1,19,10,2017,2016,20,0
"31824",186,31,2,1,40,40,0,19,10,2017,2010,12,0
"31825",187,31,1,1,19,19,0,25,10,2017,2014,19,0
"31826",187,31,2,1,46,46,0,25,10,2017,2015,58,0
"31827",191,31,1,1,23,23,1,20,11,2017,2017,35,0
"31828",191,31,2,2,77,81,0,20,11,2017,2013,49,0
"31829",205,31,2,2,62,82,1,8,12,2017,2011,6,0
